OBJECTID,pointid,grid_code,POINT_X,POINT_Y,POINT_Z
8945,8945,7,250443.8457,742490.8401,-6
8951,8951,8,250518.8457,742490.8401,-35
8953,8953,8,250543.8457,742490.8401,-44
8954,8954,8,250556.3457,742490.8401,-47
8955,8955,8,250568.8457,742490.8401,-49
8956,8956,8,250581.3457,742490.8401,-50
8957,8957,8,250593.8457,742490.8401,-50
8958,8958,8,250606.3457,742490.8401,-50
8959,8959,8,250618.8457,742490.8401,-51
8960,8960,8,250631.3457,742490.8401,-54
8961,8961,8,250643.8457,742490.8401,-58
8962,8962,8,250656.3457,742490.8401,-62
8963,8963,8,250668.8457,742490.8401,-66
8964,8964,7,250681.3457,742490.8401,-70
8975,8975,8,250818.8457,742490.8401,-65
8976,8976,8,250831.3457,742490.8401,-60
8977,8977,8,250843.8457,742490.8401,-54
8978,8978,8,250856.3457,742490.8401,-50
8979,8979,8,250868.8457,742490.8401,-47
8980,8980,8,250881.3457,742490.8401,-46
8981,8981,8,250893.8457,742490.8401,-46
8982,8982,8,250906.3457,742490.8401,-49
8983,8983,8,250918.8457,742490.8401,-52
8984,8984,8,250931.3457,742490.8401,-56
8985,8985,8,250943.8457,742490.8401,-60
8986,8986,8,250956.3457,742490.8401,-65
8987,8987,8,250968.8457,742490.8401,-69
8988,8988,8,250981.3457,742490.8401,-75
8989,8989,8,250993.8457,742490.8401,-83
8990,8990,8,251006.3457,742490.8401,-92
8991,8991,8,251018.8457,742490.8401,-104
8992,8992,8,251031.3457,742490.8401,-119
8993,8993,7,251043.8457,742490.8401,-131
9024,9024,8,250431.3457,742478.3401,4
9025,9025,8,250443.8457,742478.3401,-5
9028,9028,7,250481.3457,742478.3401,-21
9029,9029,7,250493.8457,742478.3401,-25
9030,9030,7,250506.3457,742478.3401,-30
9031,9031,8,250518.8457,742478.3401,-35
9033,9033,8,250543.8457,742478.3401,-43
9034,9034,8,250556.3457,742478.3401,-46
9036,9036,8,250581.3457,742478.3401,-48
9037,9037,8,250593.8457,742478.3401,-48
9038,9038,8,250606.3457,742478.3401,-47
9039,9039,8,250618.8457,742478.3401,-48
9040,9040,8,250631.3457,742478.3401,-51
9041,9041,8,250643.8457,742478.3401,-56
9042,9042,8,250656.3457,742478.3401,-61
9043,9043,8,250668.8457,742478.3401,-65
9052,9052,7,250781.3457,742478.3401,-75
9053,9053,8,250793.8457,742478.3401,-70
9054,9054,8,250806.3457,742478.3401,-65
9055,9055,8,250818.8457,742478.3401,-60
9056,9056,8,250831.3457,742478.3401,-54
9057,9057,8,250843.8457,742478.3401,-48
9058,9058,8,250856.3457,742478.3401,-44
9059,9059,8,250868.8457,742478.3401,-40
9060,9060,8,250881.3457,742478.3401,-38
9061,9061,8,250893.8457,742478.3401,-38
9062,9062,8,250906.3457,742478.3401,-41
9063,9063,8,250918.8457,742478.3401,-45
9064,9064,8,250931.3457,742478.3401,-48
9065,9065,8,250943.8457,742478.3401,-51
9066,9066,8,250956.3457,742478.3401,-56
9067,9067,8,250968.8457,742478.3401,-61
9068,9068,8,250981.3457,742478.3401,-67
9069,9069,8,250993.8457,742478.3401,-73
9070,9070,8,251006.3457,742478.3401,-81
9071,9071,8,251018.8457,742478.3401,-92
9072,9072,8,251031.3457,742478.3401,-104
9073,9073,8,251043.8457,742478.3401,-115
9074,9074,8,251056.3457,742478.3401,-124
9075,9075,7,251068.8457,742478.3401,-134
9105,9105,8,250431.3457,742465.8401,6
9106,9106,8,250443.8457,742465.8401,-3
9107,9107,8,250456.3457,742465.8401,-9
9108,9108,7,250468.8457,742465.8401,-15
9109,9109,7,250481.3457,742465.8401,-20
9110,9110,8,250493.8457,742465.8401,-24
9111,9111,8,250506.3457,742465.8401,-28
9112,9112,8,250518.8457,742465.8401,-35
9113,9113,8,250531.3457,742465.8401,-39
9114,9114,8,250543.8457,742465.8401,-42
9115,9115,8,250556.3457,742465.8401,-45
9117,9117,8,250581.3457,742465.8401,-46
9119,9119,8,250606.3457,742465.8401,-45
9120,9120,8,250618.8457,742465.8401,-46
9121,9121,8,250631.3457,742465.8401,-49
9122,9122,8,250643.8457,742465.8401,-54
9123,9123,8,250656.3457,742465.8401,-59
9124,9124,8,250668.8457,742465.8401,-64
9125,9125,8,250681.3457,742465.8401,-69
9131,9131,8,250756.3457,742465.8401,-76
9132,9132,8,250768.8457,742465.8401,-73
9133,9133,8,250781.3457,742465.8401,-68
9134,9134,8,250793.8457,742465.8401,-63
9135,9135,8,250806.3457,742465.8401,-58
9136,9136,8,250818.8457,742465.8401,-53
9137,9137,8,250831.3457,742465.8401,-48
9138,9138,8,250843.8457,742465.8401,-42
9139,9139,8,250856.3457,742465.8401,-38
9140,9140,8,250868.8457,742465.8401,-34
9141,9141,8,250881.3457,742465.8401,-31
9142,9142,8,250893.8457,742465.8401,-31
9143,9143,8,250906.3457,742465.8401,-35
9144,9144,8,250918.8457,742465.8401,-39
9145,9145,8,250931.3457,742465.8401,-42
9146,9146,8,250943.8457,742465.8401,-44
9147,9147,8,250956.3457,742465.8401,-49
9148,9148,8,250968.8457,742465.8401,-54
9149,9149,8,250981.3457,742465.8401,-60
9150,9150,8,250993.8457,742465.8401,-66
9151,9151,8,251006.3457,742465.8401,-73
9152,9152,8,251018.8457,742465.8401,-82
9153,9153,8,251031.3457,742465.8401,-92
9154,9154,8,251043.8457,742465.8401,-101
9155,9155,8,251056.3457,742465.8401,-108
9156,9156,8,251068.8457,742465.8401,-118
9157,9157,7,251081.3457,742465.8401,-133
9186,9186,8,250431.3457,742453.3401,8
9187,9187,8,250456.3457,742453.3401,-7
9188,9188,8,250468.8457,742453.3401,-12
9189,9189,8,250481.3457,742453.3401,-17
9190,9190,8,250493.8457,742453.3401,-21
9191,9191,8,250506.3457,742453.3401,-26
9192,9192,8,250518.8457,742453.3401,-33
9193,9193,8,250531.3457,742453.3401,-37
9194,9194,8,250543.8457,742453.3401,-40
9195,9195,8,250556.3457,742453.3401,-42
9196,9196,8,250568.8457,742453.3401,-43
9197,9197,8,250581.3457,742453.3401,-43
9199,9199,8,250606.3457,742453.3401,-43
9200,9200,8,250618.8457,742453.3401,-44
9201,9201,8,250631.3457,742453.3401,-48
9202,9202,8,250643.8457,742453.3401,-52
9203,9203,8,250656.3457,742453.3401,-57
9204,9204,8,250668.8457,742453.3401,-62
9205,9205,8,250681.3457,742453.3401,-67
9206,9206,8,250693.8457,742453.3401,-70
9207,9207,8,250706.3457,742453.3401,-72
9208,9208,8,250718.8457,742453.3401,-73
9209,9209,8,250731.3457,742453.3401,-73
9210,9210,8,250743.8457,742453.3401,-71
9211,9211,8,250756.3457,742453.3401,-67
9212,9212,8,250768.8457,742453.3401,-63
9213,9213,8,250781.3457,742453.3401,-57
9214,9214,8,250793.8457,742453.3401,-52
9215,9215,8,250806.3457,742453.3401,-48
9216,9216,8,250818.8457,742453.3401,-44
9217,9217,8,250831.3457,742453.3401,-41
9218,9218,8,250843.8457,742453.3401,-36
9219,9219,8,250856.3457,742453.3401,-32
9220,9220,8,250868.8457,742453.3401,-29
9221,9221,8,250881.3457,742453.3401,-27
9222,9222,8,250893.8457,742453.3401,-27
9223,9223,8,250906.3457,742453.3401,-31
9224,9224,8,250918.8457,742453.3401,-35
9225,9225,8,250931.3457,742453.3401,-38
9226,9226,8,250943.8457,742453.3401,-41
9227,9227,8,250956.3457,742453.3401,-45
9228,9228,8,250968.8457,742453.3401,-50
9229,9229,8,250981.3457,742453.3401,-56
9230,9230,8,250993.8457,742453.3401,-62
9231,9231,8,251006.3457,742453.3401,-68
9232,9232,8,251018.8457,742453.3401,-75
9233,9233,8,251031.3457,742453.3401,-83
9234,9234,8,251043.8457,742453.3401,-90
9235,9235,8,251056.3457,742453.3401,-96
9236,9236,8,251068.8457,742453.3401,-105
9237,9237,8,251081.3457,742453.3401,-122
9266,9266,8,250431.3457,742440.8401,10
9267,9267,8,250443.8457,742440.8401,3
9268,9268,8,250456.3457,742440.8401,-3
9269,9269,8,250468.8457,742440.8401,-9
9270,9270,8,250481.3457,742440.8401,-14
9271,9271,8,250493.8457,742440.8401,-18
9272,9272,8,250506.3457,742440.8401,-22
9273,9273,8,250518.8457,742440.8401,-30
9274,9274,8,250531.3457,742440.8401,-34
9275,9275,8,250543.8457,742440.8401,-36
9276,9276,8,250556.3457,742440.8401,-38
9277,9277,8,250568.8457,742440.8401,-40
9278,9278,8,250581.3457,742440.8401,-41
9279,9279,8,250593.8457,742440.8401,-41
9281,9281,7,250618.8457,742440.8401,-43
9282,9282,8,250631.3457,742440.8401,-46
9283,9283,8,250643.8457,742440.8401,-50
9284,9284,8,250656.3457,742440.8401,-55
9285,9285,8,250668.8457,742440.8401,-60
9286,9286,8,250681.3457,742440.8401,-64
9287,9287,8,250693.8457,742440.8401,-66
9288,9288,8,250706.3457,742440.8401,-66
9289,9289,8,250718.8457,742440.8401,-66
9290,9290,8,250731.3457,742440.8401,-64
9291,9291,8,250743.8457,742440.8401,-61
9292,9292,8,250756.3457,742440.8401,-56
9293,9293,8,250768.8457,742440.8401,-50
9294,9294,8,250781.3457,742440.8401,-45
9295,9295,8,250793.8457,742440.8401,-40
9296,9296,8,250806.3457,742440.8401,-36
9297,9297,8,250818.8457,742440.8401,-35
9298,9298,8,250831.3457,742440.8401,-33
9299,9299,8,250843.8457,742440.8401,-30
9300,9300,8,250856.3457,742440.8401,-26
9301,9301,8,250868.8457,742440.8401,-24
9302,9302,8,250881.3457,742440.8401,-24
9303,9303,8,250893.8457,742440.8401,-25
9304,9304,8,250906.3457,742440.8401,-29
9305,9305,8,250918.8457,742440.8401,-33
9306,9306,8,250931.3457,742440.8401,-36
9307,9307,8,250943.8457,742440.8401,-39
9308,9308,8,250956.3457,742440.8401,-43
9309,9309,7,250968.8457,742440.8401,-48
9310,9310,8,250981.3457,742440.8401,-53
9311,9311,8,250993.8457,742440.8401,-59
9312,9312,8,251006.3457,742440.8401,-65
9313,9313,8,251018.8457,742440.8401,-71
9314,9314,8,251031.3457,742440.8401,-76
9315,9315,8,251043.8457,742440.8401,-82
9316,9316,8,251056.3457,742440.8401,-88
9317,9317,8,251068.8457,742440.8401,-96
9318,9318,8,251081.3457,742440.8401,-111
9319,9319,8,251093.8457,742440.8401,-128
9347,9347,8,250431.3457,742428.3401,13
9348,9348,8,250443.8457,742428.3401,6
9349,9349,8,250468.8457,742428.3401,-5
9350,9350,8,250481.3457,742428.3401,-10
9351,9351,8,250493.8457,742428.3401,-13
9352,9352,8,250506.3457,742428.3401,-17
9353,9353,8,250518.8457,742428.3401,-26
9354,9354,8,250531.3457,742428.3401,-30
9355,9355,8,250543.8457,742428.3401,-32
9356,9356,8,250556.3457,742428.3401,-34
9357,9357,8,250568.8457,742428.3401,-36
9358,9358,8,250581.3457,742428.3401,-37
9359,9359,8,250593.8457,742428.3401,-39
9360,9360,8,250606.3457,742428.3401,-39
9361,9361,8,250618.8457,742428.3401,-41
9362,9362,8,250631.3457,742428.3401,-44
9363,9363,8,250643.8457,742428.3401,-48
9364,9364,8,250656.3457,742428.3401,-52
9365,9365,8,250668.8457,742428.3401,-57
9366,9366,8,250681.3457,742428.3401,-60
9367,9367,8,250693.8457,742428.3401,-61
9368,9368,8,250706.3457,742428.3401,-60
9369,9369,8,250718.8457,742428.3401,-58
9370,9370,8,250731.3457,742428.3401,-55
9371,9371,8,250743.8457,742428.3401,-50
9372,9372,8,250756.3457,742428.3401,-44
9373,9373,8,250768.8457,742428.3401,-38
9374,9374,8,250781.3457,742428.3401,-33
9375,9375,8,250793.8457,742428.3401,-29
9376,9376,8,250806.3457,742428.3401,-27
9377,9377,8,250818.8457,742428.3401,-26
9378,9378,8,250831.3457,742428.3401,-26
9379,9379,8,250843.8457,742428.3401,-23
9380,9380,8,250856.3457,742428.3401,-22
9388,9388,8,250956.3457,742428.3401,-41
9389,9389,8,250968.8457,742428.3401,-46
9390,9390,8,250981.3457,742428.3401,-51
9391,9391,8,250993.8457,742428.3401,-57
9392,9392,8,251006.3457,742428.3401,-63
9393,9393,8,251018.8457,742428.3401,-68
9394,9394,8,251031.3457,742428.3401,-73
9395,9395,8,251043.8457,742428.3401,-78
9396,9396,8,251056.3457,742428.3401,-83
9397,9397,8,251068.8457,742428.3401,-90
9398,9398,8,251081.3457,742428.3401,-103
9399,9399,8,251093.8457,742428.3401,-119
9400,9400,8,251106.3457,742428.3401,-133
9427,9427,8,250431.3457,742415.8401,16
9428,9428,8,250443.8457,742415.8401,10
9429,9429,8,250456.3457,742415.8401,4
9430,9430,8,250468.8457,742415.8401,-1
9431,9431,8,250481.3457,742415.8401,-5
9432,9432,8,250493.8457,742415.8401,-9
9433,9433,8,250506.3457,742415.8401,-12
9434,9434,8,250518.8457,742415.8401,-21
9435,9435,8,250531.3457,742415.8401,-24
9436,9436,8,250543.8457,742415.8401,-27
9437,9437,8,250556.3457,742415.8401,-29
9438,9438,8,250568.8457,742415.8401,-31
9439,9439,8,250581.3457,742415.8401,-34
9440,9440,8,250593.8457,742415.8401,-35
9441,9441,8,250606.3457,742415.8401,-36
9442,9442,8,250618.8457,742415.8401,-38
9443,9443,8,250631.3457,742415.8401,-42
9444,9444,8,250643.8457,742415.8401,-46
9445,9445,8,250656.3457,742415.8401,-50
9446,9446,8,250668.8457,742415.8401,-53
9447,9447,8,250681.3457,742415.8401,-55
9448,9448,8,250693.8457,742415.8401,-55
9449,9449,8,250706.3457,742415.8401,-53
9450,9450,8,250718.8457,742415.8401,-49
9451,9451,8,250731.3457,742415.8401,-44
9452,9452,8,250743.8457,742415.8401,-38
9453,9453,8,250756.3457,742415.8401,-32
9454,9454,8,250768.8457,742415.8401,-26
9455,9455,8,250781.3457,742415.8401,-22
9456,9456,8,250793.8457,742415.8401,-19
9457,9457,8,250806.3457,742415.8401,-18
9458,9458,8,250818.8457,742415.8401,-17
9459,9459,8,250831.3457,742415.8401,-17
9460,9460,8,250843.8457,742415.8401,-17
9461,9461,8,250856.3457,742415.8401,-18
9470,9470,8,250968.8457,742415.8401,-44
9471,9471,8,250981.3457,742415.8401,-49
9472,9472,8,250993.8457,742415.8401,-55
9475,9475,8,251031.3457,742415.8401,-71
9476,9476,8,251043.8457,742415.8401,-76
9479,9479,8,251081.3457,742415.8401,-99
9480,9480,8,251093.8457,742415.8401,-112
9481,9481,8,251106.3457,742415.8401,-126
9509,9509,8,250431.3457,742403.3401,21
9510,9510,8,250443.8457,742403.3401,15
9511,9511,8,250456.3457,742403.3401,10
9512,9512,8,250468.8457,742403.3401,5
9513,9513,8,250493.8457,742403.3401,-4
9514,9514,8,250506.3457,742403.3401,-8
9515,9515,8,250518.8457,742403.3401,-16
9516,9516,8,250531.3457,742403.3401,-20
9517,9517,8,250543.8457,742403.3401,-22
9518,9518,8,250556.3457,742403.3401,-25
9519,9519,8,250568.8457,742403.3401,-27
9520,9520,8,250581.3457,742403.3401,-30
9521,9521,8,250593.8457,742403.3401,-32
9522,9522,8,250606.3457,742403.3401,-33
9523,9523,8,250618.8457,742403.3401,-35
9524,9524,8,250631.3457,742403.3401,-39
9525,9525,8,250643.8457,742403.3401,-43
9526,9526,8,250656.3457,742403.3401,-46
9527,9527,8,250668.8457,742403.3401,-49
9528,9528,8,250681.3457,742403.3401,-50
9529,9529,8,250693.8457,742403.3401,-48
9530,9530,8,250706.3457,742403.3401,-45
9531,9531,8,250718.8457,742403.3401,-40
9532,9532,8,250731.3457,742403.3401,-34
9533,9533,8,250743.8457,742403.3401,-27
9534,9534,8,250756.3457,742403.3401,-21
9535,9535,8,250768.8457,742403.3401,-16
9536,9536,8,250781.3457,742403.3401,-14
9537,9537,8,250793.8457,742403.3401,-12
9538,9538,8,250806.3457,742403.3401,-11
9539,9539,8,250818.8457,742403.3401,-10
9540,9540,8,250831.3457,742403.3401,-11
9541,9541,8,250843.8457,742403.3401,-13
9542,9542,8,250856.3457,742403.3401,-16
9561,9561,7,251093.8457,742403.3401,-108
9562,9562,8,251106.3457,742403.3401,-120
9590,9590,8,250431.3457,742390.8401,21
9591,9591,8,250443.8457,742390.8401,16
9593,9593,8,250468.8457,742390.8401,5
9598,9598,8,250543.8457,742390.8401,-21
9600,9600,8,250568.8457,742390.8401,-26
9601,9601,8,250581.3457,742390.8401,-28
9602,9602,8,250593.8457,742390.8401,-30
9603,9603,8,250606.3457,742390.8401,-32
9606,9606,8,250643.8457,742390.8401,-40
9607,9607,8,250656.3457,742390.8401,-42
9608,9608,8,250668.8457,742390.8401,-42
9609,9609,8,250681.3457,742390.8401,-40
9610,9610,8,250693.8457,742390.8401,-35
9611,9611,8,250706.3457,742390.8401,-30
9612,9612,8,250718.8457,742390.8401,-24
9613,9613,8,250731.3457,742390.8401,-19
9614,9614,8,250743.8457,742390.8401,-15
9615,9615,8,250756.3457,742390.8401,-11
9616,9616,8,250768.8457,742390.8401,-9
9617,9617,8,250781.3457,742390.8401,-8
9618,9618,8,250793.8457,742390.8401,-7
9619,9619,8,250806.3457,742390.8401,-7
9620,9620,8,250818.8457,742390.8401,-8
9671,9671,8,250431.3457,742378.3401,26
9672,9672,8,250443.8457,742378.3401,20
9673,9673,8,250456.3457,742378.3401,15
9674,9674,8,250468.8457,742378.3401,10
9675,9675,8,250481.3457,742378.3401,4
9676,9676,8,250493.8457,742378.3401,-1
9677,9677,8,250506.3457,742378.3401,-5
9678,9678,8,250518.8457,742378.3401,-12
9679,9679,8,250531.3457,742378.3401,-16
9680,9680,8,250543.8457,742378.3401,-18
9681,9681,8,250556.3457,742378.3401,-20
9682,9682,8,250568.8457,742378.3401,-22
9683,9683,8,250581.3457,742378.3401,-24
9684,9684,8,250593.8457,742378.3401,-26
9685,9685,8,250606.3457,742378.3401,-28
9686,9686,8,250618.8457,742378.3401,-30
9687,9687,8,250631.3457,742378.3401,-32
9688,9688,8,250643.8457,742378.3401,-34
9689,9689,8,250656.3457,742378.3401,-35
9690,9690,8,250668.8457,742378.3401,-34
9691,9691,8,250681.3457,742378.3401,-30
9692,9692,8,250693.8457,742378.3401,-26
9693,9693,8,250706.3457,742378.3401,-21
9694,9694,8,250718.8457,742378.3401,-16
9695,9695,8,250731.3457,742378.3401,-12
9696,9696,8,250743.8457,742378.3401,-9
9697,9697,7,250756.3457,742378.3401,-8
9698,9698,8,250768.8457,742378.3401,-6
9701,9701,8,250806.3457,742378.3401,-4
9702,9702,8,250818.8457,742378.3401,-6
9753,9753,8,250431.3457,742365.8401,29
9754,9754,8,250443.8457,742365.8401,25
9755,9755,8,250456.3457,742365.8401,20
9756,9756,8,250468.8457,742365.8401,14
9757,9757,8,250481.3457,742365.8401,7
9758,9758,8,250493.8457,742365.8401,2
9759,9759,8,250506.3457,742365.8401,-2
9760,9760,8,250518.8457,742365.8401,-9
9761,9761,8,250531.3457,742365.8401,-12
9762,9762,8,250543.8457,742365.8401,-14
9763,9763,8,250556.3457,742365.8401,-16
9764,9764,8,250568.8457,742365.8401,-18
9765,9765,8,250581.3457,742365.8401,-19
9766,9766,8,250593.8457,742365.8401,-21
9767,9767,8,250606.3457,742365.8401,-22
9768,9768,8,250618.8457,742365.8401,-24
9769,9769,8,250631.3457,742365.8401,-26
9770,9770,8,250643.8457,742365.8401,-26
9771,9771,8,250656.3457,742365.8401,-27
9772,9772,8,250668.8457,742365.8401,-25
9773,9773,8,250681.3457,742365.8401,-21
9774,9774,8,250693.8457,742365.8401,-16
9775,9775,8,250706.3457,742365.8401,-12
9776,9776,8,250718.8457,742365.8401,-8
9777,9777,8,250731.3457,742365.8401,-5
9778,9778,8,250743.8457,742365.8401,-5
9835,9835,8,250431.3457,742353.3401,32
9836,9836,8,250443.8457,742353.3401,28
9837,9837,8,250456.3457,742353.3401,23
9838,9838,8,250468.8457,742353.3401,17
9839,9839,8,250481.3457,742353.3401,10
9840,9840,8,250493.8457,742353.3401,5
9841,9841,8,250506.3457,742353.3401,1
9842,9842,8,250518.8457,742353.3401,-5
9843,9843,8,250531.3457,742353.3401,-8
9844,9844,8,250543.8457,742353.3401,-9
9845,9845,8,250556.3457,742353.3401,-12
9846,9846,8,250568.8457,742353.3401,-14
9847,9847,8,250581.3457,742353.3401,-15
9848,9848,8,250593.8457,742353.3401,-15
9849,9849,8,250606.3457,742353.3401,-15
9850,9850,8,250618.8457,742353.3401,-17
9851,9851,8,250631.3457,742353.3401,-18
9852,9852,8,250643.8457,742353.3401,-18
9853,9853,8,250656.3457,742353.3401,-17
9854,9854,8,250668.8457,742353.3401,-15
9855,9855,8,250681.3457,742353.3401,-11
9856,9856,8,250693.8457,742353.3401,-6
9857,9857,8,250706.3457,742353.3401,-3
9858,9858,8,250743.8457,742353.3401,-1
9859,9859,8,250756.3457,742353.3401,-2
9888,9888,7,251118.8457,742353.3401,-127
9889,9889,7,251131.3457,742353.3401,-135
9915,9915,8,250443.8457,742340.8401,30
9916,9916,8,250456.3457,742340.8401,25
9917,9917,8,250468.8457,742340.8401,18
9918,9918,8,250481.3457,742340.8401,12
9919,9919,8,250493.8457,742340.8401,8
9920,9920,8,250506.3457,742340.8401,4
9921,9921,8,250518.8457,742340.8401,-2
9922,9922,8,250531.3457,742340.8401,-4
9923,9923,8,250543.8457,742340.8401,-5
9924,9924,8,250556.3457,742340.8401,-7
9925,9925,8,250568.8457,742340.8401,-9
9926,9926,8,250581.3457,742340.8401,-10
9927,9927,8,250593.8457,742340.8401,-10
9928,9928,8,250606.3457,742340.8401,-10
9929,9929,8,250618.8457,742340.8401,-11
9930,9930,8,250631.3457,742340.8401,-11
9931,9931,8,250643.8457,742340.8401,-11
9932,9932,8,250656.3457,742340.8401,-10
9933,9933,8,250668.8457,742340.8401,-7
9934,9934,8,250681.3457,742340.8401,-3
9935,9935,8,250693.8457,742340.8401,1
9936,9936,8,250706.3457,742340.8401,3
9937,9937,8,250718.8457,742340.8401,4
9938,9938,8,250731.3457,742340.8401,4
9939,9939,8,250743.8457,742340.8401,2
9966,9966,8,251118.8457,742340.8401,-123
9967,9967,7,251131.3457,742340.8401,-129
9968,9968,7,251143.8457,742340.8401,-136
9994,9994,8,250443.8457,742328.3401,32
9995,9995,8,250456.3457,742328.3401,26
9996,9996,8,250468.8457,742328.3401,20
9997,9997,8,250481.3457,742328.3401,15
9998,9998,8,250493.8457,742328.3401,11
9999,9999,8,250506.3457,742328.3401,7
10000,10000,8,250518.8457,742328.3401,1
10001,10001,8,250531.3457,742328.3401,1
10002,10002,8,250543.8457,742328.3401,1
10003,10003,8,250556.3457,742328.3401,-1
10004,10004,8,250568.8457,742328.3401,-3
10005,10005,8,250581.3457,742328.3401,-4
10006,10006,8,250593.8457,742328.3401,-5
10007,10007,8,250606.3457,742328.3401,-5
10008,10008,8,250618.8457,742328.3401,-5
10009,10009,8,250631.3457,742328.3401,-6
10010,10010,8,250643.8457,742328.3401,-5
10011,10011,8,250656.3457,742328.3401,-3
10012,10012,8,250668.8457,742328.3401,-1
10013,10013,8,250681.3457,742328.3401,2
10014,10014,8,250693.8457,742328.3401,5
10015,10015,8,250706.3457,742328.3401,6
10016,10016,8,250718.8457,742328.3401,7
10017,10017,8,250731.3457,742328.3401,6
10018,10018,8,250743.8457,742328.3401,4
10047,10047,8,251118.8457,742328.3401,-120
10048,10048,7,251131.3457,742328.3401,-126
10049,10049,7,251143.8457,742328.3401,-132
10050,10050,7,251156.3457,742328.3401,-140
10075,10075,8,250443.8457,742315.8401,34
10076,10076,8,250456.3457,742315.8401,29
10077,10077,8,250468.8457,742315.8401,24
10078,10078,8,250481.3457,742315.8401,19
10079,10079,8,250493.8457,742315.8401,15
10080,10080,8,250506.3457,742315.8401,11
10081,10081,8,250518.8457,742315.8401,5
10082,10082,8,250531.3457,742315.8401,5
10083,10083,8,250543.8457,742315.8401,5
10084,10084,8,250556.3457,742315.8401,4
10085,10085,8,250568.8457,742315.8401,2
10086,10086,8,250581.3457,742315.8401,1
10087,10087,8,250606.3457,742315.8401,-1
10088,10088,8,250618.8457,742315.8401,-1
10089,10089,8,250631.3457,742315.8401,-1
10090,10090,8,250656.3457,742315.8401,2
10091,10091,8,250668.8457,742315.8401,4
10092,10092,7,250681.3457,742315.8401,6
10093,10093,7,250693.8457,742315.8401,8
10130,10130,7,251156.3457,742315.8401,-137
10155,10155,8,250443.8457,742303.3401,36
10156,10156,8,250456.3457,742303.3401,32
10157,10157,8,250468.8457,742303.3401,27
10158,10158,8,250481.3457,742303.3401,23
10159,10159,8,250493.8457,742303.3401,19
10160,10160,8,250506.3457,742303.3401,16
10161,10161,8,250518.8457,742303.3401,9
10162,10162,8,250531.3457,742303.3401,9
10163,10163,8,250543.8457,742303.3401,9
10164,10164,8,250556.3457,742303.3401,8
10165,10165,8,250568.8457,742303.3401,6
10166,10166,8,250581.3457,742303.3401,4
10167,10167,8,250593.8457,742303.3401,3
10168,10168,8,250606.3457,742303.3401,2
10169,10169,8,250618.8457,742303.3401,2
10170,10170,8,250631.3457,742303.3401,2
10171,10171,8,250643.8457,742303.3401,3
10172,10172,8,250656.3457,742303.3401,5
10210,10210,7,251143.8457,742303.3401,-129
10236,10236,8,250443.8457,742290.8401,39
10237,10237,8,250456.3457,742290.8401,35
10238,10238,8,250468.8457,742290.8401,31
10239,10239,8,250481.3457,742290.8401,27
10240,10240,8,250493.8457,742290.8401,24
10241,10241,8,250506.3457,742290.8401,20
10242,10242,8,250518.8457,742290.8401,14
10243,10243,8,250531.3457,742290.8401,13
10244,10244,8,250543.8457,742290.8401,12
10245,10245,8,250556.3457,742290.8401,11
10246,10246,8,250568.8457,742290.8401,9
10247,10247,8,250581.3457,742290.8401,7
10248,10248,8,250593.8457,742290.8401,5
10251,10251,8,250631.3457,742290.8401,5
10317,10317,8,250443.8457,742278.3401,43
10318,10318,8,250456.3457,742278.3401,40
10319,10319,8,250468.8457,742278.3401,36
10320,10320,8,250481.3457,742278.3401,32
10321,10321,8,250493.8457,742278.3401,28
10322,10322,8,250506.3457,742278.3401,24
10323,10323,8,250518.8457,742278.3401,18
10324,10324,8,250531.3457,742278.3401,16
10325,10325,8,250543.8457,742278.3401,15
10326,10326,8,250556.3457,742278.3401,13
10327,10327,8,250568.8457,742278.3401,12
10328,10328,8,250581.3457,742278.3401,10
10329,10329,8,250593.8457,742278.3401,8
10330,10330,8,250606.3457,742278.3401,7
10331,10331,8,250618.8457,742278.3401,7
10332,10332,8,250631.3457,742278.3401,8
10374,10374,7,251168.8457,742278.3401,-138
10399,10399,8,250456.3457,742265.8401,44
10400,10400,8,250468.8457,742265.8401,40
10401,10401,8,250481.3457,742265.8401,36
10402,10402,8,250493.8457,742265.8401,32
10403,10403,8,250506.3457,742265.8401,28
10404,10404,8,250518.8457,742265.8401,21
10405,10405,8,250531.3457,742265.8401,19
10406,10406,8,250543.8457,742265.8401,18
10407,10407,8,250556.3457,742265.8401,16
10408,10408,8,250568.8457,742265.8401,14
10409,10409,8,250581.3457,742265.8401,12
10410,10410,8,250593.8457,742265.8401,11
10411,10411,8,250606.3457,742265.8401,10
10412,10412,8,250618.8457,742265.8401,10
10480,10480,8,250456.3457,742253.3401,47
10481,10481,8,250468.8457,742253.3401,44
10482,10482,8,250481.3457,742253.3401,39
10483,10483,8,250493.8457,742253.3401,35
10484,10484,8,250506.3457,742253.3401,30
10485,10485,8,250518.8457,742253.3401,24
10486,10486,8,250531.3457,742253.3401,22
10487,10487,8,250543.8457,742253.3401,21
10488,10488,8,250556.3457,742253.3401,19
10489,10489,8,250568.8457,742253.3401,17
10490,10490,8,250581.3457,742253.3401,15
10491,10491,8,250593.8457,742253.3401,14
10492,10492,8,250606.3457,742253.3401,14
10493,10493,8,250618.8457,742253.3401,13
10562,10562,8,250456.3457,742240.8401,50
10563,10563,8,250468.8457,742240.8401,47
10564,10564,8,250481.3457,742240.8401,42
