OBJECTID,pointid,grid_code,POINT_X,POINT_Y,POINT_Z
2997,2997,25,223175.545410156250000,631906.274902343750000,807.000000000000000
2998,2998,25,223187.964599609375000,631906.274902343750000,811.000000000000000
2999,2999,25,223200.383911132812500,631906.274902343750000,814.000000000000000
3000,3000,25,223212.803100585937500,631906.274902343750000,816.282300000006217
3001,3001,27,223225.222290039062500,631906.274902343750000,817.000000000000000
3002,3002,28,223237.641479492187500,631906.274902343750000,819.000000000000000
3003,3003,28,223250.060668945312500,631906.274902343750000,821.000000000000000
3004,3004,28,223262.479980468750000,631906.274902343750000,822.000000000000000
3005,3005,25,223274.899169921875000,631906.274902343750000,823.000000000000000
3006,3006,24,223287.318359375000000,631906.274902343750000,824.000000000000000
3007,3007,24,223299.737548828125000,631906.274902343750000,825.000000000000000
3008,3008,22,223312.156738281250000,631906.274902343750000,825.000000000000000
3009,3009,17,223324.575927734375000,631906.274902343750000,826.000000000000000
3010,3010,17,223336.995239257812500,631906.274902343750000,826.000000000000000
3011,3011,16,223349.414428710937500,631906.274902343750000,827.000000000000000
3012,3012,17,223361.833618164062500,631906.274902343750000,827.000000000000000
3013,3013,16,223374.252929687500000,631906.274902343750000,827.000000000000000
3014,3014,14,223386.672119140625000,631906.274902343750000,827.000000000000000
3015,3015,13,223399.091430664062500,631906.274902343750000,828.000000000000000
3016,3016,14,223411.510620117187500,631906.274902343750000,828.000000000000000
3017,3017,9,222778.130371093750000,631893.797729492187500,723.000000000000000
3018,3018,9,222790.549560546875000,631893.797729492187500,726.000000000000000
3019,3019,12,222802.968872070312500,631893.797729492187500,728.000000000000000
3020,3020,15,222815.388061523437500,631893.797729492187500,731.000000000000000
3021,3021,16,222827.807250976562500,631893.797729492187500,733.000000000000000
3022,3022,20,222840.226440429687500,631893.797729492187500,735.000000000000000
3023,3023,21,222852.645629882812500,631893.797729492187500,737.000000000000000
3024,3024,23,222865.064941406250000,631893.797729492187500,739.000000000000000
3025,3025,25,222877.484130859375000,631893.797729492187500,742.000000000000000
3026,3026,27,222889.903320312500000,631893.797729492187500,745.000000000000000
3027,3027,27,222902.322509765625000,631893.797729492187500,748.000000000000000
3028,3028,28,222914.741699218750000,631893.797729492187500,750.000000000000000
3029,3029,29,222927.161010742187500,631893.797729492187500,753.000000000000000
3030,3030,29,222939.580200195312500,631893.797729492187500,755.000000000000000
3031,3031,29,222951.999511718750000,631893.797729492187500,757.000000000000000
3032,3032,29,222964.418701171875000,631893.797729492187500,760.000000000000000
3033,3033,29,222976.837890625000000,631893.797729492187500,763.000000000000000
3034,3034,29,222989.257080078125000,631893.797729492187500,766.000000000000000
3035,3035,28,223001.676391601562500,631893.797729492187500,768.000000000000000
3036,3036,29,223014.095581054687500,631893.797729492187500,770.000000000000000
3037,3037,29,223026.514770507812500,631893.797729492187500,773.000000000000000
3038,3038,29,223038.933959960937500,631893.797729492187500,775.000000000000000
3039,3039,29,223051.353149414062500,631893.797729492187500,779.000000000000000
3040,3040,29,223063.772460937500000,631893.797729492187500,782.000000000000000
3041,3041,29,223076.191650390625000,631893.797729492187500,785.000000000000000
3042,3042,26,223088.610839843750000,631893.797729492187500,788.000000000000000
3043,3043,24,223101.030029296875000,631893.797729492187500,791.000000000000000
3044,3044,23,223113.449218750000000,631893.797729492187500,795.000000000000000
3045,3045,21,223125.868530273437500,631893.797729492187500,798.000000000000000
3046,3046,23,223138.287719726562500,631893.797729492187500,801.000000000000000
3047,3047,23,223150.706909179687500,631893.797729492187500,804.000000000000000
3048,3048,23,223163.126220703125000,631893.797729492187500,807.000000000000000
3049,3049,25,223175.545410156250000,631893.797729492187500,810.000000000000000
3050,3050,25,223187.964599609375000,631893.797729492187500,814.000000000000000
3051,3051,25,223200.383911132812500,631893.797729492187500,817.000000000000000
3052,3052,27,223212.803100585937500,631893.797729492187500,819.008300000001327
3053,3053,28,223225.222290039062500,631893.797729492187500,820.000000000000000
3054,3054,28,223237.641479492187500,631893.797729492187500,822.000000000000000
3055,3055,29,223250.060668945312500,631893.797729492187500,824.000000000000000
3056,3056,29,223262.479980468750000,631893.797729492187500,825.000000000000000
3057,3057,26,223274.899169921875000,631893.797729492187500,825.000000000000000
3058,3058,20,223287.318359375000000,631893.797729492187500,826.000000000000000
3059,3059,19,223299.737548828125000,631893.797729492187500,826.000000000000000
3060,3060,18,223312.156738281250000,631893.797729492187500,827.000000000000000
3061,3061,18,223324.575927734375000,631893.797729492187500,827.000000000000000
3062,3062,16,223336.995239257812500,631893.797729492187500,827.000000000000000
3063,3063,14,223349.414428710937500,631893.797729492187500,827.000000000000000
3064,3064,13,223361.833618164062500,631893.797729492187500,827.000000000000000
3065,3065,11,223374.252929687500000,631893.797729492187500,827.000000000000000
3066,3066,12,223386.672119140625000,631893.797729492187500,828.000000000000000
3067,3067,11,223399.091430664062500,631893.797729492187500,828.000000000000000
3068,3068,10,223411.510620117187500,631893.797729492187500,828.000000000000000
3069,3069,9,222778.130371093750000,631881.320678710937500,724.000000000000000
3070,3070,10,222790.549560546875000,631881.320678710937500,727.000000000000000
3071,3071,12,222802.968872070312500,631881.320678710937500,729.000000000000000
3072,3072,15,222815.388061523437500,631881.320678710937500,731.000000000000000
3073,3073,17,222827.807250976562500,631881.320678710937500,733.000000000000000
3074,3074,19,222840.226440429687500,631881.320678710937500,735.000000000000000
3075,3075,22,222852.645629882812500,631881.320678710937500,737.000000000000000
3076,3076,24,222865.064941406250000,631881.320678710937500,740.000000000000000
3077,3077,27,222877.484130859375000,631881.320678710937500,743.000000000000000
3078,3078,27,222889.903320312500000,631881.320678710937500,746.000000000000000
3079,3079,28,222902.322509765625000,631881.320678710937500,749.000000000000000
3080,3080,28,222914.741699218750000,631881.320678710937500,751.000000000000000
3081,3081,29,222927.161010742187500,631881.320678710937500,754.000000000000000
3082,3082,29,222939.580200195312500,631881.320678710937500,756.000000000000000
3083,3083,29,222951.999511718750000,631881.320678710937500,758.000000000000000
3084,3084,29,222964.418701171875000,631881.320678710937500,762.000000000000000
3085,3085,29,222976.837890625000000,631881.320678710937500,765.000000000000000
3086,3086,29,222989.257080078125000,631881.320678710937500,768.000000000000000
3087,3087,30,223001.676391601562500,631881.320678710937500,771.000000000000000
3088,3088,29,223014.095581054687500,631881.320678710937500,773.000000000000000
3089,3089,29,223026.514770507812500,631881.320678710937500,776.000000000000000
3090,3090,29,223038.933959960937500,631881.320678710937500,779.000000000000000
3091,3091,29,223051.353149414062500,631881.320678710937500,782.000000000000000
3092,3092,28,223063.772460937500000,631881.320678710937500,786.000000000000000
3093,3093,28,223076.191650390625000,631881.320678710937500,790.000000000000000
3094,3094,28,223088.610839843750000,631881.320678710937500,793.000000000000000
3095,3095,24,223101.030029296875000,631881.320678710937500,796.000000000000000
3096,3096,19,223113.449218750000000,631881.320678710937500,800.000000000000000
3097,3097,21,223125.868530273437500,631881.320678710937500,802.000000000000000
3098,3098,23,223138.287719726562500,631881.320678710937500,805.000000000000000
3099,3099,24,223150.706909179687500,631881.320678710937500,808.000000000000000
3100,3100,25,223163.126220703125000,631881.320678710937500,810.000000000000000
3101,3101,25,223175.545410156250000,631881.320678710937500,813.000000000000000
3102,3102,29,223187.964599609375000,631881.320678710937500,816.000000000000000
3103,3103,29,223200.383911132812500,631881.320678710937500,819.000000000000000
3104,3104,29,223212.803100585937500,631881.320678710937500,820.577699999994365
3105,3105,30,223225.222290039062500,631881.320678710937500,822.000000000000000
3106,3106,30,223237.641479492187500,631881.320678710937500,824.000000000000000
3107,3107,30,223250.060668945312500,631881.320678710937500,826.000000000000000
3108,3108,30,223262.479980468750000,631881.320678710937500,827.000000000000000
3109,3109,29,223274.899169921875000,631881.320678710937500,827.000000000000000
3110,3110,28,223287.318359375000000,631881.320678710937500,828.000000000000000
3111,3111,23,223299.737548828125000,631881.320678710937500,828.000000000000000
3112,3112,23,223312.156738281250000,631881.320678710937500,829.000000000000000
3113,3113,22,223324.575927734375000,631881.320678710937500,829.000000000000000
3114,3114,15,223336.995239257812500,631881.320678710937500,828.000000000000000
3115,3115,12,223349.414428710937500,631881.320678710937500,828.000000000000000
3116,3116,10,223361.833618164062500,631881.320678710937500,828.000000000000000
3117,3117,7,223374.252929687500000,631881.320678710937500,828.000000000000000
3118,3118,7,223386.672119140625000,631881.320678710937500,828.000000000000000
3119,3119,8,223399.091430664062500,631881.320678710937500,829.000000000000000
3120,3120,8,223411.510620117187500,631881.320678710937500,829.000000000000000
3121,3121,9,222778.130371093750000,631868.843505859375000,725.000000000000000
3122,3122,10,222790.549560546875000,631868.843505859375000,726.000000000000000
3123,3123,11,222802.968872070312500,631868.843505859375000,728.000000000000000
3124,3124,13,222815.388061523437500,631868.843505859375000,730.000000000000000
3125,3125,17,222827.807250976562500,631868.843505859375000,733.000000000000000
3126,3126,20,222840.226440429687500,631868.843505859375000,735.000000000000000
3127,3127,22,222852.645629882812500,631868.843505859375000,738.000000000000000
3128,3128,25,222865.064941406250000,631868.843505859375000,741.000000000000000
3129,3129,27,222877.484130859375000,631868.843505859375000,744.000000000000000
3130,3130,27,222889.903320312500000,631868.843505859375000,746.000000000000000
3131,3131,28,222902.322509765625000,631868.843505859375000,749.000000000000000
3132,3132,29,222914.741699218750000,631868.843505859375000,751.000000000000000
3133,3133,29,222927.161010742187500,631868.843505859375000,754.000000000000000
3134,3134,29,222939.580200195312500,631868.843505859375000,756.000000000000000
3135,3135,29,222951.999511718750000,631868.843505859375000,759.000000000000000
3136,3136,29,222964.418701171875000,631868.843505859375000,763.000000000000000
3137,3137,30,222976.837890625000000,631868.843505859375000,766.000000000000000
3138,3138,30,222989.257080078125000,631868.843505859375000,770.000000000000000
3139,3139,30,223001.676391601562500,631868.843505859375000,772.000000000000000
3140,3140,30,223014.095581054687500,631868.843505859375000,775.000000000000000
3141,3141,30,223026.514770507812500,631868.843505859375000,778.000000000000000
3142,3142,30,223038.933959960937500,631868.843505859375000,782.000000000000000
3143,3143,30,223051.353149414062500,631868.843505859375000,786.000000000000000
3144,3144,29,223063.772460937500000,631868.843505859375000,790.000000000000000
3145,3145,30,223076.191650390625000,631868.843505859375000,794.000000000000000
3146,3146,29,223088.610839843750000,631868.843505859375000,797.000000000000000
3147,3147,24,223101.030029296875000,631868.843505859375000,801.000000000000000
3148,3148,21,223113.449218750000000,631868.843505859375000,804.000000000000000
3149,3149,23,223125.868530273437500,631868.843505859375000,806.000000000000000
3150,3150,25,223138.287719726562500,631868.843505859375000,809.000000000000000
3151,3151,25,223150.706909179687500,631868.843505859375000,811.000000000000000
3152,3152,28,223163.126220703125000,631868.843505859375000,812.000000000000000
3153,3153,30,223175.545410156250000,631868.843505859375000,815.000000000000000
3154,3154,30,223187.964599609375000,631868.843505859375000,817.000000000000000
3155,3155,30,223200.383911132812500,631868.843505859375000,819.000000000000000
3156,3156,30,223212.803100585937500,631868.843505859375000,821.486300000004121
3157,3157,30,223225.222290039062500,631868.843505859375000,823.000000000000000
3158,3158,30,223237.641479492187500,631868.843505859375000,825.000000000000000
3159,3159,30,223250.060668945312500,631868.843505859375000,827.000000000000000
3160,3160,30,223262.479980468750000,631868.843505859375000,828.000000000000000
3161,3161,30,223274.899169921875000,631868.843505859375000,829.000000000000000
3162,3162,28,223287.318359375000000,631868.843505859375000,829.000000000000000
3163,3163,28,223299.737548828125000,631868.843505859375000,830.000000000000000
3164,3164,24,223312.156738281250000,631868.843505859375000,830.000000000000000
3165,3165,21,223324.575927734375000,631868.843505859375000,830.000000000000000
3166,3166,15,223336.995239257812500,631868.843505859375000,829.000000000000000
3167,3167,13,223349.414428710937500,631868.843505859375000,829.000000000000000
3168,3168,10,223361.833618164062500,631868.843505859375000,829.000000000000000
3169,3169,8,223374.252929687500000,631868.843505859375000,829.000000000000000
3170,3170,5,223386.672119140625000,631868.843505859375000,829.000000000000000
3171,3171,5,223399.091430664062500,631868.843505859375000,829.000000000000000
3172,3172,5,223411.510620117187500,631868.843505859375000,829.000000000000000
3173,3173,9,222778.130371093750000,631856.366210937500000,724.000000000000000
3174,3174,10,222790.549560546875000,631856.366210937500000,726.000000000000000
3175,3175,12,222802.968872070312500,631856.366210937500000,728.000000000000000
3176,3176,15,222815.388061523437500,631856.366210937500000,730.000000000000000
3177,3177,17,222827.807250976562500,631856.366210937500000,732.000000000000000
3178,3178,21,222840.226440429687500,631856.366210937500000,735.000000000000000
3179,3179,25,222852.645629882812500,631856.366210937500000,739.000000000000000
3180,3180,26,222865.064941406250000,631856.366210937500000,742.000000000000000
3181,3181,27,222877.484130859375000,631856.366210937500000,744.000000000000000
3182,3182,27,222889.903320312500000,631856.366210937500000,747.000000000000000
3183,3183,28,222902.322509765625000,631856.366210937500000,749.000000000000000
3184,3184,29,222914.741699218750000,631856.366210937500000,752.000000000000000
3185,3185,29,222927.161010742187500,631856.366210937500000,754.000000000000000
3186,3186,29,222939.580200195312500,631856.366210937500000,757.000000000000000
3187,3187,29,222951.999511718750000,631856.366210937500000,760.000000000000000
3188,3188,30,222964.418701171875000,631856.366210937500000,763.000000000000000
3189,3189,30,222976.837890625000000,631856.366210937500000,767.000000000000000
3190,3190,30,222989.257080078125000,631856.366210937500000,771.000000000000000
3191,3191,30,223001.676391601562500,631856.366210937500000,773.000000000000000
3192,3192,30,223014.095581054687500,631856.366210937500000,776.000000000000000
3193,3193,30,223026.514770507812500,631856.366210937500000,780.000000000000000
3194,3194,30,223038.933959960937500,631856.366210937500000,784.000000000000000
3195,3195,30,223051.353149414062500,631856.366210937500000,789.000000000000000
3196,3196,30,223063.772460937500000,631856.366210937500000,793.000000000000000
3197,3197,30,223076.191650390625000,631856.366210937500000,797.000000000000000
3198,3198,30,223088.610839843750000,631856.366210937500000,801.000000000000000
3199,3199,30,223101.030029296875000,631856.366210937500000,804.000000000000000
3200,3200,23,223113.449218750000000,631856.366210937500000,807.000000000000000
3201,3201,28,223125.868530273437500,631856.366210937500000,810.000000000000000
3202,3202,28,223138.287719726562500,631856.366210937500000,812.000000000000000
3203,3203,27,223150.706909179687500,631856.366210937500000,813.000000000000000
3204,3204,29,223163.126220703125000,631856.366210937500000,814.000000000000000
3205,3205,30,223175.545410156250000,631856.366210937500000,816.000000000000000
3206,3206,30,223187.964599609375000,631856.366210937500000,817.000000000000000
3207,3207,30,223200.383911132812500,631856.366210937500000,819.000000000000000
3208,3208,30,223212.803100585937500,631856.366210937500000,822.000000000000000
3209,3209,30,223225.222290039062500,631856.366210937500000,824.000000000000000
3210,3210,30,223237.641479492187500,631856.366210937500000,826.000000000000000
3211,3211,30,223250.060668945312500,631856.366210937500000,827.000000000000000
3212,3212,30,223262.479980468750000,631856.366210937500000,829.000000000000000
3213,3213,30,223274.899169921875000,631856.366210937500000,829.000000000000000
3214,3214,30,223287.318359375000000,631856.366210937500000,830.000000000000000
3215,3215,27,223299.737548828125000,631856.366210937500000,830.000000000000000
3216,3216,22,223312.156738281250000,631856.366210937500000,830.000000000000000
3217,3217,19,223324.575927734375000,631856.366210937500000,830.000000000000000
3218,3218,17,223336.995239257812500,631856.366210937500000,830.000000000000000
3219,3219,15,223349.414428710937500,631856.366210937500000,830.000000000000000
3220,3220,13,223361.833618164062500,631856.366210937500000,830.000000000000000
3221,3221,11,223374.252929687500000,631856.366210937500000,830.000000000000000
3222,3222,10,223386.672119140625000,631856.366210937500000,830.000000000000000
3223,3223,9,223399.091430664062500,631856.366210937500000,830.000000000000000
3224,3224,8,223411.510620117187500,631856.366210937500000,830.000000000000000
3225,3225,9,222778.130371093750000,631843.889038085937500,724.000000000000000
3226,3226,9,222790.549560546875000,631843.889038085937500,726.000000000000000
3227,3227,12,222802.968872070312500,631843.889038085937500,727.000000000000000
3228,3228,16,222815.388061523437500,631843.889038085937500,730.000000000000000
3229,3229,19,222827.807250976562500,631843.889038085937500,732.000000000000000
3230,3230,24,222840.226440429687500,631843.889038085937500,735.000000000000000
3231,3231,25,222852.645629882812500,631843.889038085937500,739.000000000000000
3232,3232,27,222865.064941406250000,631843.889038085937500,742.000000000000000
3233,3233,27,222877.484130859375000,631843.889038085937500,745.000000000000000
3234,3234,28,222889.903320312500000,631843.889038085937500,748.000000000000000
3235,3235,29,222902.322509765625000,631843.889038085937500,750.000000000000000
3236,3236,29,222914.741699218750000,631843.889038085937500,752.000000000000000
3237,3237,29,222927.161010742187500,631843.889038085937500,755.000000000000000
3238,3238,29,222939.580200195312500,631843.889038085937500,758.000000000000000
3239,3239,29,222951.999511718750000,631843.889038085937500,761.000000000000000
3240,3240,30,222964.418701171875000,631843.889038085937500,765.000000000000000
3241,3241,30,222976.837890625000000,631843.889038085937500,769.000000000000000
3242,3242,30,222989.257080078125000,631843.889038085937500,772.000000000000000
3243,3243,30,223001.676391601562500,631843.889038085937500,775.000000000000000
3244,3244,30,223014.095581054687500,631843.889038085937500,778.000000000000000
3245,3245,30,223026.514770507812500,631843.889038085937500,782.000000000000000
3246,3246,30,223038.933959960937500,631843.889038085937500,786.000000000000000
3247,3247,30,223051.353149414062500,631843.889038085937500,791.000000000000000
3248,3248,30,223063.772460937500000,631843.889038085937500,795.000000000000000
3249,3249,30,223076.191650390625000,631843.889038085937500,799.000000000000000
3250,3250,31,223088.610839843750000,631843.889038085937500,803.000000000000000
3251,3251,31,223101.030029296875000,631843.889038085937500,807.000000000000000
3252,3252,30,223113.449218750000000,631843.889038085937500,810.000000000000000
3253,3253,30,223125.868530273437500,631843.889038085937500,812.000000000000000
3254,3254,29,223138.287719726562500,631843.889038085937500,814.000000000000000
3255,3255,29,223150.706909179687500,631843.889038085937500,815.000000000000000
3256,3256,29,223163.126220703125000,631843.889038085937500,816.000000000000000
3257,3257,29,223175.545410156250000,631843.889038085937500,817.000000000000000
3258,3258,29,223187.964599609375000,631843.889038085937500,818.000000000000000
3259,3259,29,223200.383911132812500,631843.889038085937500,820.000000000000000
3260,3260,30,223212.803100585937500,631843.889038085937500,822.000000000000000
3261,3261,30,223225.222290039062500,631843.889038085937500,824.000000000000000
3262,3262,30,223237.641479492187500,631843.889038085937500,826.000000000000000
3263,3263,30,223250.060668945312500,631843.889038085937500,828.000000000000000
3264,3264,30,223262.479980468750000,631843.889038085937500,829.000000000000000
3265,3265,30,223274.899169921875000,631843.889038085937500,830.000000000000000
3266,3266,30,223287.318359375000000,631843.889038085937500,830.000000000000000
3267,3267,23,223299.737548828125000,631843.889038085937500,830.000000000000000
3268,3268,20,223312.156738281250000,631843.889038085937500,830.000000000000000
3269,3269,16,223324.575927734375000,631843.889038085937500,830.000000000000000
3270,3270,14,223336.995239257812500,631843.889038085937500,830.000000000000000
3271,3271,13,223349.414428710937500,631843.889038085937500,830.000000000000000
3272,3272,11,223361.833618164062500,631843.889038085937500,830.000000000000000
3273,3273,9,223374.252929687500000,631843.889038085937500,830.000000000000000
3274,3274,6,223386.672119140625000,631843.889038085937500,830.000000000000000
3275,3275,5,223399.091430664062500,631843.889038085937500,830.000000000000000
3276,3276,5,223411.510620117187500,631843.889038085937500,830.000000000000000
3277,3277,9,222778.130371093750000,631831.411865234375000,724.277499999996508
3278,3278,10,222790.549560546875000,631831.411865234375000,725.630999999993946
3279,3279,10,222802.968872070312500,631831.411865234375000,727.000000000000000
3280,3280,15,222815.388061523437500,631831.411865234375000,729.000000000000000
3281,3281,20,222827.807250976562500,631831.411865234375000,732.000000000000000
3282,3282,24,222840.226440429687500,631831.411865234375000,735.000000000000000
3283,3283,25,222852.645629882812500,631831.411865234375000,738.000000000000000
3284,3284,27,222865.064941406250000,631831.411865234375000,742.000000000000000
3285,3285,27,222877.484130859375000,631831.411865234375000,745.000000000000000
3286,3286,28,222889.903320312500000,631831.411865234375000,748.000000000000000
3287,3287,29,222902.322509765625000,631831.411865234375000,751.000000000000000
3288,3288,29,222914.741699218750000,631831.411865234375000,753.000000000000000
3289,3289,29,222927.161010742187500,631831.411865234375000,756.000000000000000
3290,3290,29,222939.580200195312500,631831.411865234375000,759.000000000000000
3291,3291,30,222951.999511718750000,631831.411865234375000,763.000000000000000
3292,3292,30,222964.418701171875000,631831.411865234375000,767.000000000000000
3293,3293,30,222976.837890625000000,631831.411865234375000,771.000000000000000
3294,3294,30,222989.257080078125000,631831.411865234375000,775.000000000000000
3295,3295,30,223001.676391601562500,631831.411865234375000,777.000000000000000
3296,3296,30,223014.095581054687500,631831.411865234375000,780.000000000000000
3297,3297,30,223026.514770507812500,631831.411865234375000,784.000000000000000
3298,3298,30,223038.933959960937500,631831.411865234375000,787.000000000000000
3299,3299,30,223051.353149414062500,631831.411865234375000,792.000000000000000
3300,3300,30,223063.772460937500000,631831.411865234375000,796.000000000000000
3301,3301,31,223076.191650390625000,631831.411865234375000,801.000000000000000
3302,3302,31,223088.610839843750000,631831.411865234375000,805.000000000000000
3303,3303,31,223101.030029296875000,631831.411865234375000,809.000000000000000
3304,3304,31,223113.449218750000000,631831.411865234375000,811.000000000000000
3305,3305,31,223125.868530273437500,631831.411865234375000,814.000000000000000
3306,3306,30,223138.287719726562500,631831.411865234375000,815.000000000000000
3307,3307,30,223150.706909179687500,631831.411865234375000,816.000000000000000
3308,3308,30,223163.126220703125000,631831.411865234375000,817.000000000000000
3309,3309,29,223175.545410156250000,631831.411865234375000,817.000000000000000
3310,3310,30,223187.964599609375000,631831.411865234375000,819.000000000000000
3311,3311,30,223200.383911132812500,631831.411865234375000,821.000000000000000
3312,3312,30,223212.803100585937500,631831.411865234375000,823.000000000000000
3313,3313,30,223225.222290039062500,631831.411865234375000,825.000000000000000
3314,3314,30,223237.641479492187500,631831.411865234375000,827.000000000000000
3315,3315,30,223250.060668945312500,631831.411865234375000,828.000000000000000
3316,3316,30,223262.479980468750000,631831.411865234375000,829.000000000000000
3317,3317,30,223274.899169921875000,631831.411865234375000,830.000000000000000
3318,3318,28,223287.318359375000000,631831.411865234375000,830.000000000000000
3319,3319,23,223299.737548828125000,631831.411865234375000,830.000000000000000
3320,3320,17,223312.156738281250000,631831.411865234375000,830.000000000000000
3321,3321,14,223324.575927734375000,631831.411865234375000,830.000000000000000
3322,3322,13,223336.995239257812500,631831.411865234375000,830.000000000000000
3323,3323,11,223349.414428710937500,631831.411865234375000,830.000000000000000
3324,3324,11,223361.833618164062500,631831.411865234375000,830.000000000000000
3325,3325,8,223374.252929687500000,631831.411865234375000,830.000000000000000
3326,3326,6,223386.672119140625000,631831.411865234375000,830.000000000000000
3327,3327,6,223399.091430664062500,631831.411865234375000,830.000000000000000
3328,3328,6,223411.510620117187500,631831.411865234375000,830.000000000000000
3329,3329,9,222778.130371093750000,631818.934692382812500,724.000000000000000
3330,3330,9,222790.549560546875000,631818.934692382812500,726.000000000000000
3331,3331,11,222802.968872070312500,631818.934692382812500,728.978199999997742
3332,3332,13,222815.388061523437500,631818.934692382812500,730.339000000007218
3333,3333,16,222827.807250976562500,631818.934692382812500,732.038799999994808
3334,3334,23,222840.226440429687500,631818.934692382812500,734.092099999994389
3335,3335,25,222852.645629882812500,631818.934692382812500,738.000000000000000
3336,3336,27,222865.064941406250000,631818.934692382812500,742.000000000000000
3337,3337,28,222877.484130859375000,631818.934692382812500,746.000000000000000
3338,3338,29,222889.903320312500000,631818.934692382812500,749.000000000000000
3339,3339,29,222902.322509765625000,631818.934692382812500,752.000000000000000
3340,3340,29,222914.741699218750000,631818.934692382812500,754.000000000000000
3341,3341,29,222927.161010742187500,631818.934692382812500,757.000000000000000
3342,3342,30,222939.580200195312500,631818.934692382812500,761.000000000000000
3343,3343,30,222951.999511718750000,631818.934692382812500,765.000000000000000
3344,3344,30,222964.418701171875000,631818.934692382812500,769.000000000000000
3345,3345,30,222976.837890625000000,631818.934692382812500,773.000000000000000
3346,3346,30,222989.257080078125000,631818.934692382812500,777.000000000000000
3347,3347,30,223001.676391601562500,631818.934692382812500,780.000000000000000
3348,3348,30,223014.095581054687500,631818.934692382812500,782.000000000000000
3349,3349,30,223026.514770507812500,631818.934692382812500,786.000000000000000
3350,3350,30,223038.933959960937500,631818.934692382812500,789.000000000000000
3351,3351,30,223051.353149414062500,631818.934692382812500,793.000000000000000
3352,3352,31,223063.772460937500000,631818.934692382812500,798.000000000000000
3353,3353,31,223076.191650390625000,631818.934692382812500,802.000000000000000
3354,3354,31,223088.610839843750000,631818.934692382812500,806.000000000000000
3355,3355,31,223101.030029296875000,631818.934692382812500,810.000000000000000
3356,3356,31,223113.449218750000000,631818.934692382812500,812.000000000000000
3357,3357,31,223125.868530273437500,631818.934692382812500,814.000000000000000
3358,3358,31,223138.287719726562500,631818.934692382812500,816.000000000000000
3359,3359,30,223150.706909179687500,631818.934692382812500,816.000000000000000
3360,3360,28,223163.126220703125000,631818.934692382812500,817.000000000000000
3361,3361,30,223175.545410156250000,631818.934692382812500,818.000000000000000
3362,3362,30,223187.964599609375000,631818.934692382812500,820.000000000000000
3363,3363,30,223200.383911132812500,631818.934692382812500,821.000000000000000
3364,3364,30,223212.803100585937500,631818.934692382812500,823.000000000000000
3365,3365,30,223225.222290039062500,631818.934692382812500,825.000000000000000
3366,3366,30,223237.641479492187500,631818.934692382812500,827.000000000000000
3367,3367,31,223250.060668945312500,631818.934692382812500,829.000000000000000
3368,3368,30,223262.479980468750000,631818.934692382812500,830.000000000000000
3369,3369,30,223274.899169921875000,631818.934692382812500,830.000000000000000
3370,3370,27,223287.318359375000000,631818.934692382812500,830.000000000000000
3371,3371,21,223299.737548828125000,631818.934692382812500,830.000000000000000
3372,3372,15,223312.156738281250000,631818.934692382812500,830.000000000000000
3373,3373,14,223324.575927734375000,631818.934692382812500,830.000000000000000
3374,3374,5,223336.995239257812500,631818.934692382812500,829.000000000000000
3375,3375,3,223349.414428710937500,631818.934692382812500,829.000000000000000
3376,3376,3,223361.833618164062500,631818.934692382812500,829.000000000000000
3377,3377,3,223374.252929687500000,631818.934692382812500,829.000000000000000
3378,3378,3,223386.672119140625000,631818.934692382812500,829.000000000000000
3379,3379,3,223399.091430664062500,631818.934692382812500,829.000000000000000
3380,3380,3,223411.510620117187500,631818.934692382812500,829.000000000000000
3381,3381,8,222778.130371093750000,631806.457397460937500,723.000000000000000
3382,3382,9,222790.549560546875000,631806.457397460937500,725.000000000000000
3383,3383,10,222802.968872070312500,631806.457397460937500,727.000000000000000
3384,3384,12,222815.388061523437500,631806.457397460937500,730.000000000000000
3385,3385,16,222827.807250976562500,631806.457397460937500,733.000000000000000
3386,3386,23,222840.226440429687500,631806.457397460937500,738.000000000000000
3387,3387,25,222852.645629882812500,631806.457397460937500,740.799100000003818
3388,3388,27,222865.064941406250000,631806.457397460937500,743.131099999998696
3389,3389,28,222877.484130859375000,631806.457397460937500,745.161300000007031
3390,3390,29,222889.903320312500000,631806.457397460937500,748.000000000000000
3391,3391,29,222902.322509765625000,631806.457397460937500,751.000000000000000
3392,3392,29,222914.741699218750000,631806.457397460937500,754.336200000005192
3393,3393,30,222927.161010742187500,631806.457397460937500,758.000000000000000
3394,3394,30,222939.580200195312500,631806.457397460937500,762.000000000000000
3395,3395,30,222951.999511718750000,631806.457397460937500,766.000000000000000
3396,3396,30,222964.418701171875000,631806.457397460937500,771.000000000000000
3397,3397,30,222976.837890625000000,631806.457397460937500,775.000000000000000
3398,3398,30,222989.257080078125000,631806.457397460937500,779.000000000000000
3399,3399,30,223001.676391601562500,631806.457397460937500,782.000000000000000
3400,3400,30,223014.095581054687500,631806.457397460937500,785.000000000000000
3401,3401,30,223026.514770507812500,631806.457397460937500,788.000000000000000
3402,3402,30,223038.933959960937500,631806.457397460937500,791.000000000000000
3403,3403,31,223051.353149414062500,631806.457397460937500,795.000000000000000
3404,3404,31,223063.772460937500000,631806.457397460937500,799.000000000000000
3405,3405,31,223076.191650390625000,631806.457397460937500,803.000000000000000
3406,3406,31,223088.610839843750000,631806.457397460937500,806.000000000000000
